Systematic ORF Name	Common Gene Name	Probe bp position	Probe No.	Average WT fluorescent intensity value	Average spt6 fluorescent intensity value	Average spt6/WT ratio	Ratio of spt6/WT to Probe No. 1 spt6/WT	spt6 short transcript gene?
YGR052W		841	5	83.2805930387822	413.049904579414	4.48768273621249	2.40826248058427	No
YGR052W		1051	6	131.81886167369	516.739221486818	3.18417656864175	1.70875113339393	No
YGR053C		1	1	52.6437962542861	112.084781853262	2.14640790763164	1	No
YGR053C		159	2	53.2188406098044	136.89053501596	2.52758976228905	1.17759059370873	No
YGR053C		317	3	62.7513143538172	139.596654059024	2.28230094463409	1.06331184138825	No
YGR053C		476	4	94.9460833805388	272.90096020189	2.54698413989232	1.18662633082762	No
YGR053C		634	5	122.307195996049	321.409741038573	2.4802864413479	1.15555222869294	No
YGR053C		793	6	87.3315429118688	231.884668632357	2.63281986587473	1.22661673790599	No
YGR054W		1	1	870.243183518933	455.37177460559	0.533689695105653	1	No
YGR054W		374	2	1056.64131429083	692.87420181986	0.649786884679256	1.2175368770248	No
YGR054W		748	3	506.010217015626	246.40577297626	0.55895490893468	1.04734064393735	No
YGR054W		1122	4	1940.64319646889	1182.71613331569	0.585284521844139	1.0966757035252	No
YGR054W		1496	5	1302.11894277237	751.436809279695	0.575911803252873	1.07911359078961	No
YGR054W		1870	6	1105.83299542007	753.285836398834	0.684485576740251	1.28255348195311	No
YGR055W	MUP1	1	1	1058.11537633892	1975.64431993184	2.06396341338774	1	No
YGR055W	MUP1	334	2	980.683180778657	1279.06805086933	1.32067970985977	0.639875542993291	No
YGR055W	MUP1	667	3	884.900279187365	1928.71078914035	2.33493709153031	1.13128802399545	No
YGR055W	MUP1	1000	4	1094.15460255489	2510.04717598677	2.04597811766477	0.991286039468377	No
YGR055W	MUP1	1333	5	1366.86855132501	2488.53436983655	1.9456991354279	0.942700400020308	No
YGR055W	MUP1	1666	6	1706.97290016812	2865.28358621155	1.63732763116968	0.793292953038449	No
YGR056W	RSC1	1	1	266.738832130602	106.535672751286	0.410666847026367	1	Yes
YGR056W	RSC1	546	2	483.325735422261	344.159564054621	0.715778931439353	1.74296741171657	Yes
YGR056W	RSC1	1091	3	144.873306334998	104.731312085782	0.70846049086804	1.72514654152872	Yes
YGR056W	RSC1	1637	4	437.448603656649	372.243521446483	0.850195160726828	2.07027951460674	Yes
YGR056W	RSC1	2182	5	722.1289294317	944.601967397178	1.29333537095358	3.14935422793098	Yes
YGR056W	RSC1	2728	6	445.502308297975	663.389239337974	1.44953666508892	3.52971435504228	Yes
YGR057C	LST7	1	1	979.270046576285	695.779968128797	0.720108325506052	1	No
YGR057C	LST7	134	2	501.451110603888	387.032311971235	0.807439873577226	1.12127557060225	No
YGR057C	LST7	268	3	520.863292252488	423.067963053812	0.861350876838511	1.19614070040532	No
YGR057C	LST7	402	4	441.845477183612	335.447835417076	0.779939367561323	1.08308616903328	No
YGR057C	LST7	536	5	456.325786327265	381.711506061282	0.85710836445707	1.19024920848505	No
YGR057C	LST7	670	6	255.679545114741	146.47597931547	0.585208538326861	0.812667369059522	No
YGR058W		1	1	363.211964255692	259.358530936346	0.723379832237035	1	No
YGR058W		190	2	252.610163714955	218.475950737113	0.854150367648252	1.1807771375196	No
YGR058W		380	3	379.84968556876	340.576148952793	0.877619817105451	1.21322129536212	No
YGR058W		569	4	272.249138119666	251.813213561077	0.901925405383018	1.24682133118618	No
YGR058W		759	5	173.919111803484	209.912590588649	1.19720682438481	1.65501825048464	No
YGR058W		949	6	119.974446911939	160.540467568788	1.3858660398038	1.91582067683314	No
YGR059W	SPR3	1	1	24.6938261354027	47.3972519597349	1.91673799918445	1	No
YGR059W	SPR3	296	2	33.1011491157763	75.124216403639	2.3162837702133	1.20845090523528	No
YGR059W	SPR3	592	3	17.8151911220741	43.4224065374942	2.42882710870471	1.26716698356174	No
YGR059W	SPR3	888	4	32.2525965072534	63.2252979058413	1.99432009831527	1.0404761105398	No
YGR059W	SPR3	1184	5	46.7890926728818	83.9118728547999	1.80823961178952	0.943394252401167	No
YGR059W	SPR3	1480	6	61.5071647233504	119.173099707445	1.91701068834845	1.00014226731255	No
YGR060W	ERG25	1	1	4714.80428761624	5379.70959488076	1.15252206539955	1	No
YGR060W	ERG25	175	2	1558.2212193305	1467.52383313056	0.921381716239676	0.799448222208449	No
YGR060W	ERG25	349	3	2569.61461239552	2756.86402888037	1.02459240641013	0.889000251856294	No
YGR060W	ERG25	523	4	4862.23552333352	4812.66309723359	1.01520410952897	0.880854380151954	No
YGR060W	ERG25	697	5	2636.48263993793	2439.04231654621	0.838819277148627	0.727811902549417	No
YGR060W	ERG25	871	6	3085.63615638793	2995.15988413545	0.737845762327184	0.640200985715093	No
YGR061C	ADE6	1	1	895.364652753774	776.547430104863	0.806415941163789	1	No
YGR061C	ADE6	804	2	382.304194027449	246.931709219844	0.59011964393439	0.731780727304016	No
YGR061C	ADE6	1607	3	812.814879502501	681.575351870373	0.847811718265129	1.05133303421755	No
YGR061C	ADE6	2411	4	768.896922398374	886.132303758422	1.18170695127048	1.46538143772938	No
YGR061C	ADE6	3214	5	693.724666439052	602.87050543515	0.87944918945968	1.09056523385499	No
YGR061C	ADE6	4018	6	1858.33158753764	2085.83740581058	1.09781859764833	1.36135527785326	No
YGR062C	COX18	1	1	389.675034032924	272.792931249782	0.671642653499948	1	No
YGR062C	COX18	179	2	462.057777277254	370.957922431373	0.800263286602524	1.19150158560111	No
YGR062C	COX18	357	3	349.5653729939	251.812880463527	0.700280274259813	1.04263818060189	No
YGR062C	COX18	535	4	164.281043601691	183.873157013459	0.962542107477789	1.43311640864671	No
YGR062C	COX18	713	5	393.090951788425	459.539735179579	1.06499913294158	1.58566333956284	No
YGR062C	COX18	892	6	424.429480936217	510.361461786879	1.21579286774496	1.81017816752618	No
YGR063C	SPT4	1	1	1458.14369703296	550.771548845782	0.366761085969255	1	No
YGR063C	SPT4	50	2	1680.86461721398	566.803384454939	0.324879129196915	0.88580588733492	No
YGR063C	SPT4	100	3	1270.34863922288	559.305066469042	0.451240681994032	1.23033958415059	No
YGR063C	SPT4	150	4	1432.92276641207	581.578075891431	0.393409196708935	1.07265795570775	No
YGR063C	SPT4	200	5	672.071610408511	274.676456300141	0.388375580292749	1.05893344509648	No
YGR063C	SPT4	250	6	1204.55004654884	591.678213897576	0.490812126999426	1.3382339233246	No
YGR065C	VHT1	1	1	255.934565858741	1981.25083506581	7.79093623632397	1	No
YGR065C	VHT1	345	2	210.550418550656	1274.44957492953	6.35580039301517	0.815794174181825	No
YGR065C	VHT1	689	3	348.399317278758	2156.4391002974	6.31772963088003	0.810907628973351	No
YGR065C	VHT1	1034	4	213.733127125398	995.955326825071	4.61085982243171	0.591823586096666	No
YGR065C	VHT1	1378	5	309.255289571569	1564.80951657295	5.06081996053057	0.649577895007705	No
YGR065C	VHT1	1723	6	390.420925954883	1571.74292298912	3.99211613384083	0.512405186327702	No
YGR066C		1	1	33.5348944944457	2187.65620487288	62.8843001603951	1	No
YGR066C		164	2	65.9095400630975	2091.71836183064	28.0672698720821	0.446331911152587	No
YGR066C		328	3	49.9882276445701	2338.63904640836	45.3610873855808	0.721342008575767	No
YGR066C		492	4	60.470118571201	1449.12877451126	17.4449758020658	0.277413849841217	No
YGR066C		656	5	27.6501145052005	1073.73319107911	22.6534219939219	0.360239709055221	No
YGR066C		820	6	47.4959055348949	2453.34427732805	50.9599717750603	0.810376702055678	No
YGR067C		1	1	17.2303187986199	7.82971642283317	0.049110280870259	1	No
YGR067C		466	2	4.70880310682955	5.64245186382347	0.847737898065611	17.2619232275456	No
YGR067C		931	3	11.4831468808256	19.8973956128394	1.86164790342313	37.9074986017955	No
YGR067C		1396	4	52.5168893201482	55.1873139646714	1.05873207333895	21.5582573460725	No
YGR067C		1861	5	217.105019048639	327.920561168115	1.53354396258088	31.2265361835792	No
YGR067C		2326	6	102.277670916814	164.904965846485	1.46454261438757	29.8215076036042	No
YGR068C		1	1	228.613672471879	122.539456478984	0.538655322886145	1	No
YGR068C		341	2	154.71758058661	105.157776772943	0.681060745398289	1.2643720695994	No
YGR068C		681	3	303.622702426681	180.242558570297	0.597754570010334	1.1097162593837	No
YGR068C		1021	4	260.037727651958	173.881701707883	0.669374160403516	1.24267621977069	No
YGR068C		1361	5	566.72186771158	410.12094378346	0.719226113839084	1.33522511201677	No
YGR068C		1702	6	200.059461417403	187.110642487587	0.924689196395982	1.71666213459369	No
YGR070W	ROM1	1	1	57.026221908139	103.461713833417	1.55862998748503	1	No
YGR070W	ROM1	682	2	245.801439041669	643.575629604944	2.39454181869684	1.53631191361884	No
YGR070W	ROM1	1364	3	219.182193093038	725.633075673232	3.24546121158322	2.08225251512068	No
YGR070W	ROM1	2045	4	364.140794536725	880.241948199963	2.21491736533112	1.42106682350252	No
YGR070W	ROM1	2727	5	105.245130321143	262.892551109567	2.21254153083936	1.41954251400582	No
YGR070W	ROM1	3409	6	106.889380636924	447.874940642897	3.93440060040718	2.52426851273126	No
YGR071C		1	1	225.299482409532	170.884930210943	0.772814133137106	1	No
YGR071C		505	2	161.408101015223	136.793985748169	0.906386719936935	1.17283921330167	No
YGR071C		1010	3	206.295959460611	208.216767036765	1.04161282998081	1.34781803970453	No
YGR071C		1514	4	97.0262690330676	89.4819211527022	0.961246096058317	1.24382572062483	No
YGR071C		2019	5	353.443295951626	284.701883428717	0.759513861747097	0.982789818638514	No
YGR071C		2524	6	202.487028303797	162.505084537298	0.828395726575692	1.0719210364502	No
YGR072W	UPF3	1	1	627.261285855396	475.233391871562	0.764545955069646	1	No
YGR072W	UPF3	221	2	474.67289055921	283.996137081871	0.609689971170746	0.797453661389401	No
YGR072W	UPF3	442	3	520.807227548582	419.72124257911	0.8139231719907	1.06458371350164	No
YGR072W	UPF3	663	4	367.952760375044	362.437606378781	1.01609231147552	1.32901404387518	No
YGR072W	UPF3	884	5	607.632990875492	702.241202754208	1.15263619800581	1.50760878448544	No
YGR072W	UPF3	1105	6	349.135301571899	466.641865246454	1.29204338488378	1.68994862416881	No
YGR074W	SMD1	1	1	818.05284640972	420.880037800739	0.492751449758002	1	No
YGR074W	SMD1	77	2	859.499654140792	818.859223076406	0.951730980803191	1.93146256854364	No
YGR074W	SMD1	153	3	477.217626175806	569.959030080396	1.2064739656185	2.44844325919492	No
YGR074W	SMD1	229	4	429.779904989088	424.625633283134	0.977290393718556	1.98333337060402	No
YGR074W	SMD1	305	5	860.917033674933	800.089702143142	0.875950818343213	1.77767273698212	No
YGR074W	SMD1	382	6	783.435235539497	935.929103801482	1.17452803070803	2.38361151709418	No
YGR075C	PRP38	1	1	246.439435048985	123.369761252274	0.500232167202974	1	No
YGR075C	PRP38	134	2	252.575452816732	146.307398188093	0.586280600362932	1.1720169929117	No
YGR075C	PRP38	268	3	159.561440162158	93.077903969815	0.66727971863409	1.33394004301074	No
YGR075C	PRP38	402	4	147.375231188716	78.8765404321592	0.606222765294832	1.21188281170421	No
YGR075C	PRP38	536	5	102.629081147669	66.1057297426029	0.636523304771373	1.27245576455122	No
YGR075C	PRP38	670	6	97.1013437627572	55.6233745135316	0.558531958515284	1.11654546655464	No
YGR076C	MRPL25	1	1	255.52927412696	246.107451204291	1.01203346547851	1	No
YGR076C	MRPL25	83	2	329.634978359323	304.916181246333	0.962915646663713	0.951466210861342	No
YGR076C	MRPL25	166	3	280.451157321206	268.020144278542	1.04554202968044	1.03311013454094	No
YGR076C	MRPL25	249	4	248.97245424966	354.273924592896	1.46854702302633	1.4510854365196	No
YGR076C	MRPL25	332	5	319.086967238989	428.601196280767	1.37264236669916	1.35632112328434	No
YGR076C	MRPL25	415	6	487.291529474279	645.163142730591	1.35187478104982	1.33580047218164	No
YGR077C	PEX8	1	1	674.394462131245	289.553605042548	0.424071754414355	1	No
YGR077C	PEX8	343	2	595.334247732827	444.813992782445	0.751338930134143	1.77172594569932	No
YGR077C	PEX8	685	3	339.780091500942	267.579185921804	0.811389311759571	1.9133302402564	No
YGR077C	PEX8	1027	4	352.535410715082	288.98161018621	0.825213152296167	1.94592812114023	No
YGR077C	PEX8	1369	5	608.628143273308	568.766294905604	0.862357487602009	2.03351786254411	No
YGR077C	PEX8	1711	6	1148.25633390696	915.392192153298	0.772663883555995	1.82201213712771	No
YGR078C	PAC10	1	1	1492.69073884914	748.980172396756	0.486108451471842	1	No
YGR078C	PAC10	109	2	486.626674296373	299.8165702844	0.685106080909013	1.40936879174728	No
YGR078C	PAC10	217	3	726.227033871956	346.03319294454	0.47845893786577	0.984263771627687	No
YGR078C	PAC10	325	4	1084.86582642948	496.710636022742	0.458306080978966	0.942806239207123	No
YGR078C	PAC10	433	5	1186.29101040763	723.266327154421	0.600354076876226	1.23502085812018	No
YGR078C	PAC10	541	6	1152.90085952536	550.446323079291	0.468846998371762	0.964490530769799	No
YGR079W		1	1	40.9712456489485	67.2815921404341	1.62044613951641	1	No
YGR079W		211	2	1282.69031557873	1049.4428295185	0.820469840684167	0.506323425799897	No
YGR079W		422	3	1380.30855970356	1805.55190261893	1.27727534808308	0.788224499991255	No
YGR079W		632	4	1008.33182531766	1055.49546670437	0.988057565852528	0.609744157338914	No
YGR079W		843	5	970.378310574081	1282.68805552015	1.28196048943221	0.791115766312842	No
YGR079W		1054	6	2021.11122804968	2159.04965763538	1.10349080308419	0.680979624175296	No
YGR080W	TWF1	1	1	714.365289524841	1102.79994029742	1.4872491898577	1	No
YGR080W	TWF1	188	2	353.904529099128	445.290166426148	1.26831090246885	0.852789775323529	No
YGR080W	TWF1	376	3	726.761885505948	1025.50787499112	1.4010111283711	0.94201505566471	No
YGR080W	TWF1	564	4	527.218032112205	852.967995619911	1.60198280375547	1.07714484881229	No
YGR080W	TWF1	752	5	371.410672013022	517.160902408257	1.2763842494602	0.858218150774262	No
YGR080W	TWF1	940	6	713.642028646272	1147.4187126249	1.58789553388678	1.06767281819041	No
YGR081C	SLX9	1	1	1433.30894500244	470.752307567698	0.315330875166559	1	No
YGR081C	SLX9	115	2	1001.90037869468	409.85311557389	0.400791825649146	1.27101992609333	No
YGR081C	SLX9	230	3	739.227596894051	355.103137210931	0.467071929864126	1.48121216997041	No
YGR081C	SLX9	344	4	576.18350383692	294.364682813165	0.548608541755329	1.73978695066112	No
YGR081C	SLX9	459	5	686.694450009695	402.042954280056	0.564050738287471	1.78875835735888	No
YGR081C	SLX9	574	6	952.886135456255	476.226623825192	0.494994119668592	1.56976103087633	No
YGR082W	TOM20	1	1	1781.34307208282	1248.52112924365	0.695655291454878	1	No
YGR082W	TOM20	99	2	2841.55650116412	2191.38683262127	0.771872713788752	1.10956205360628	No
YGR082W	TOM20	197	3	2729.97702433055	2211.75162621104	0.799698760468285	1.14956181645052	No
YGR082W	TOM20	296	4	2170.84225663858	1971.23089554849	0.892717435787258	1.28327556298788	No
YGR082W	TOM20	394	5	1948.38322101858	1505.17192291997	0.761784106431485	1.09505974552182	No
YGR082W	TOM20	493	6	1573.88032578404	1214.13829035641	0.772624571056408	1.11064284358501	No
YGR083C	GCD2	1	1	1395.12985800712	633.185730115386	0.454806128875769	1	Yes
YGR083C	GCD2	380	2	685.714618972837	666.469202052738	0.979409709110572	2.15346638254758	Yes
YGR083C	GCD2	759	3	903.202507962708	804.30045330747	0.897160514707625	1.97262186621211	Yes
YGR083C	GCD2	1138	4	601.238889212964	506.584191871705	0.933913370765808	2.05343180637064	Yes
YGR083C	GCD2	1517	5	1265.37961896631	1155.95621226831	0.902428354867455	1.98420447213005	Yes
YGR083C	GCD2	1897	6	814.707559767061	1196.45209833178	1.40943142891045	3.09897193424902	Yes
YGR084C	MRP13	1	1	55.9399885248118	95.462684075731	1.6676006319932	1	No
YGR084C	MRP13	193	2	515.437669983157	280.431188733777	0.520307460057862	0.312009632327833	No
YGR084C	MRP13	385	3	288.800377288566	186.194924699279	0.641026128353143	0.384400267099296	No
YGR084C	MRP13	577	4	416.45560892826	312.230971153255	0.719110499692498	0.431224650492594	No
YGR084C	MRP13	769	5	878.153178631939	834.157027996266	0.947918735559158	0.568432703474186	No
YGR084C	MRP13	961	6	800.699215444243	772.03176040009	0.944742085764649	0.566527781076362	No
YGR085C	RPL11B	1	1	7893.57806473107	2302.94939450769	0.276039833268018	1	No
YGR085C	RPL11B	94	2	6528.5134551506	2618.89328986067	0.273684106294792	0.991465989001163	No
YGR085C	RPL11B	187	3	11253.2823052938	3635.4797444678	0.313192100641194	1.13459023986985	No
YGR085C	RPL11B	280	4	13245.1726915743	2145.51287991282	0.171538504461139	0.621426634085033	No
YGR085C	RPL11B	373	5	5483.3454390664	2199.95195401102	0.380161599551472	1.37719833782959	No
YGR085C	RPL11B	466	6	5618.71304618322	1887.0088190461	0.331750591663772	1.2018214463333	No
YGR086C	PIL1	1	1	4186.86831609052	3268.06458669168	0.790597909039325	1	No
YGR086C	PIL1	193	2	2789.41846463725	1935.4800056126	0.694917901644236	0.878977661968077	No
YGR086C	PIL1	385	3	2569.24610921126	2053.07017278359	0.806605216819187	1.02024709096349	No
YGR086C	PIL1	577	4	2428.95168832075	2188.58334776926	0.889430873865772	1.12501040503199	No
YGR086C	PIL1	769	5	3066.17216748617	2633.39171861285	0.834002312564066	1.05490073149508	No
YGR086C	PIL1	961	6	4284.04724447952	3298.85047030057	0.787304960688747	0.995834863319359	No
YGR087C	PDC6	1	1	23.0496705553412	1965.00641390572	69.7025872165327	1	No
YGR087C	PDC6	327	2	5642.64919147832	3925.2162011082	0.6263256306802	0.00898568698367688	No
YGR087C	PDC6	653	3	38.5597627551358	2574.54574022239	57.4003463064894	0.823503812393275	No
YGR087C	PDC6	980	4	23.5443583468882	1822.66497322457	67.5112581703915	0.968561725846219	No
YGR087C	PDC6	1306	5	241.573614434486	2078.97988747285	10.0727518696173	0.144510444617013	No
YGR087C	PDC6	1633	6	73.6906969364481	4312.00153454769	58.8264486494592	0.843963631747463	No
YGR088W	CTT1	1	1	104.089627430689	1485.72159026826	11.0100832175287	1	No
YGR088W	CTT1	333	2	66.2734267791673	618.414213184007	8.3133028322558	0.755062670100488	No
YGR088W	CTT1	665	3	132.442357190452	1688.57571365722	12.5174088472617	1.1369041087113	No
YGR088W	CTT1	998	4	216.346067750799	3408.10193333026	11.6485096327952	1.05798561215687	No
YGR088W	CTT1	1330	5	111.115022258257	1736.41051781636	15.1552118737505	1.376484770762	No
YGR088W	CTT1	1663	6	132.103794146072	2110.80029538283	16.1037202863128	1.46263383919521	No
YGR089W	NNF2	1	1	451.087409022272	217.742087513497	0.57625488756389	1	No
YGR089W	NNF2	551	2	138.539815711869	222.912047342468	1.68551933469274	2.92495451417038	No
YGR089W	NNF2	1101	3	480.994855151672	922.982763583581	1.89531648893071	3.28902457893786	No
YGR089W	NNF2	1651	4	387.503764430652	1071.34163646689	2.82326955582123	4.89934162251807	No
YGR089W	NNF2	2201	5	316.336870557036	542.925023490636	1.76551236576518	3.06376987660594	No
YGR089W	NNF2	2752	6	373.569988950359	686.50249416363	1.80288463735776	3.1286235939437	No
YGR090W	UTP22	1	1	709.736792647604	363.173531673025	0.509619261272702	1	Yes
YGR090W	UTP22	731	2	378.196443698884	283.093790824277	0.792209934165004	1.5545133286104	Yes
YGR090W	UTP22	1462	3	447.271755109978	786.472143189239	1.72111614322441	3.37725881656468	Yes
YGR090W	UTP22	2193	4	383.645814668504	551.665077250008	1.46916958082653	2.88287686999405	Yes
YGR090W	UTP22	2924	5	160.790561385729	226.144595176257	1.27827123911779	2.50828674710113	Yes
YGR090W	UTP22	3655	6	935.785083016724	1388.72395450728	1.37247441075144	2.69313684754354	Yes
YGR091W	PRP31	1	1	278.709622988553	141.813642853808	0.515432887086394	1	No
YGR091W	PRP31	286	2	340.151309939688	158.013197546126	0.503443098036987	0.97673840891841	No
YGR091W	PRP31	571	3	148.508742489534	150.750832014859	0.905732204004183	1.75722625912376	No
YGR091W	PRP31	856	4	220.841393815905	173.41616116695	0.758257490405866	1.47110809070041	No
YGR091W	PRP31	1141	5	217.336239449421	186.363356485431	0.827459066421298	1.60536723044334	No
YGR091W	PRP31	1426	6	481.62190053389	422.733846907045	0.838952761158775	1.62766634061935	No
YGR092W	DBF2	1	1	302.31317511274	268.956691408482	0.890580681468474	1	No
YGR092W	DBF2	332	2	131.187360868406	135.595621417225	0.967526154954463	1.08639921692341	No
YGR092W	DBF2	664	3	212.967810401694	280.686451147575	1.35123336452044	1.51724980413049	No
YGR092W	DBF2	996	4	526.332662866867	856.095372075349	1.59659101561988	1.79275280594148	No
YGR092W	DBF2	1328	5	572.016226427445	1143.57709488174	1.8356565981882	2.06119067748179	No
YGR092W	DBF2	1660	6	447.211082404429	841.292490972676	1.86673856993625	2.09609147018348	No
YGR093W		1	1	373.47763468937	387.48900665658	0.990128947096546	1	No
YGR093W		293	2	280.973713305749	306.768743045067	1.04502647359159	1.05544482529879	No
YGR093W		586	3	644.908975424099	667.527963093185	1.00323319242392	1.01323488760308	No
YGR093W		879	4	499.093874356105	792.800087010276	1.58241125893954	1.59818704783837	No
YGR093W		1172	5	309.480545873733	490.154499993073	1.55912090611329	1.57466450272488	No
YGR093W		1465	6	753.921322596125	975.294694207964	1.19606913724533	1.20799330304673	No
YGR094W	VAS1	1	1	421.396480755888	195.063519797353	0.485145844146478	1	No
YGR094W	VAS1	652	2	1157.37437386941	578.792423199682	0.502199387122903	1.03515137392639	No
YGR094W	VAS1	1303	3	1592.59854111616	771.558993592614	0.486196482660462	1.00216561375648	No
YGR094W	VAS1	1954	4	1470.94933010551	881.706141544435	0.612644604522284	1.26280501402649	No
YGR094W	VAS1	2605	5	1093.35025353403	976.841761534742	0.85420541105093	1.76071880519505	No
YGR094W	VAS1	3256	6	2673.75781800806	2221.92968407511	0.786306670245631	1.62076348737768	No
YGR095C	RRP46	1	1	632.559045828233	1190.09458323653	1.7522929759723	1	No
YGR095C	RRP46	123	2	1191.88157907668	1953.92029542845	1.6433361183617	0.9378204106821	No
YGR095C	RRP46	245	3	592.190680867802	1059.61891360798	1.55842761135585	0.889364753911152	No
YGR095C	RRP46	368	4	755.016840395973	1347.76452146094	1.60710141771637	0.917141961848378	No
YGR095C	RRP46	490	5	977.152013838223	2476.05622911626	2.45609528389432	1.40164648125208	No
YGR095C	RRP46	613	6	364.146990080256	613.156084790393	1.65327223530047	0.943490762087382	No
YGR096W	TPC1	1	1	300.907422769991	162.34498298288	0.539711713750634	1	No
YGR096W	TPC1	178	2	206.37157541153	245.229979874868	1.13073363899736	2.09506966439458	No
YGR096W	TPC1	355	3	207.387971011162	224.546109261322	0.985629486424601	1.82621473893004	No
YGR096W	TPC1	532	4	232.138214843368	313.122117403789	1.21037399923982	2.24263059037302	No
YGR096W	TPC1	709	5	206.894838518516	250.908714037367	1.1555581636647	2.14106556189849	No
YGR096W	TPC1	886	6	181.93230868876	256.890380617472	1.27477797636318	2.36196092077442	No
YGR097W	ASK10	1	1	102.243798386413	142.669956477253	1.3996144255445	1	No
YGR097W	ASK10	677	2	156.243844452781	236.634729175641	1.50801675794023	1.07745156838717	No
YGR097W	ASK10	1353	3	376.432516886625	1031.4732952076	2.62266604367598	1.8738489656933	No
YGR097W	ASK10	2029	4	77.9315593376311	217.933787966553	2.73830023236255	1.95646756877149	No
YGR097W	ASK10	2705	5	691.283560404742	1512.83609308031	2.19035136056743	1.56496769438148	No
YGR097W	ASK10	3382	6	360.243565812087	1055.90229239279	2.62547236784471	1.87585403517352	No
YGR098C	ESP1	1	1	196.734348130339	157.198648675047	0.840301450278911	1	Yes
YGR098C	ESP1	967	2	147.830786103162	222.608172666562	1.50039068909639	1.7855386166457	Yes
YGR098C	ESP1	1934	3	169.03370097155	258.881864781913	1.5880156001896	1.88981656483219	Yes
YGR098C	ESP1	2900	4	254.144918493408	520.995273941812	2.09726282296626	2.49584577328784	Yes
YGR098C	ESP1	3867	5	80.9552994391726	245.194970450414	3.06294057459239	3.64504973016023	Yes
YGR098C	ESP1	4834	6	307.243798003098	1622.30890706785	4.9410249466677	5.8800623812177	Yes
YGR099W	TEL2	1	1	244.633194594333	162.553681512607	0.669407332557963	1	No
YGR099W	TEL2	402	2	180.706445742428	132.221951013259	0.751452019022003	1.1225631726359	No
YGR099W	TEL2	803	3	231.220332119249	229.035727682535	1.01231851479362	1.51226086951469	No
YGR099W	TEL2	1205	4	518.728237729543	500.880149457535	0.962245355710132	1.43745864275667	No
YGR099W	TEL2	1606	5	368.261627634252	355.859210127898	0.976354042948963	1.45853502861716	No
YGR099W	TEL2	2008	6	322.261442870115	369.369012916924	1.13643273126086	1.69766997758791	No
YGR100W	MDR1	1	1	201.601932556601	189.093968855231	0.951599723247507	1	Yes
YGR100W	MDR1	559	2	188.133422664766	292.472590693383	1.61489069115702	1.69702728122483	Yes
YGR100W	MDR1	1118	3	166.382747905659	376.105451056589	2.27826189192461	2.39413887611235	Yes
YGR100W	MDR1	1676	4	149.328263746128	289.094050623972	1.98044049733422	2.08116968611089	Yes
YGR100W	MDR1	2235	5	340.059620688924	782.164610227394	2.27496710997485	2.3906765149228	Yes
YGR100W	MDR1	2794	6	449.220463224518	1749.42380979345	3.90716136100523	4.10588744989472	Yes
YGR101W	PCP1	1	1	487.133561575384	354.949924328654	0.707484201035287	1	No
YGR101W	PCP1	197	2	328.017795073167	227.097020868386	0.717836956478941	1.01463319665443	No
YGR101W	PCP1	393	3	497.463680275322	438.247585860117	0.880082275420694	1.24396032325929	No
YGR101W	PCP1	589	4	580.120795995882	587.944102053297	1.0061884419585	1.42220623511607	No
YGR101W	PCP1	785	5	482.884302347567	529.065185585516	1.09836393145387	1.55249252187766	No
YGR101W	PCP1	982	6	679.767661970675	856.774533135616	1.26093491827363	1.78227996671651	No
YGR102C		1	1	1021.06200978476	567.347395068588	0.554896044987564	1	Yes
YGR102C		99	2	327.670168123797	187.974680787147	0.582498937603803	1.04974425906542	Yes
YGR102C		197	3	597.502002098144	861.355574600425	1.44032109770497	2.59565933243812	Yes
YGR102C		296	4	540.785990258456	844.466236225103	1.59589461472698	2.87602448988935	Yes
YGR102C		394	5	593.393016565239	1031.45939549559	1.65982843058757	2.99124213549723	Yes
YGR102C		493	6	763.504389537021	1166.92936462395	1.46662100888696	2.64305543738346	Yes
YGR103W	NOP7	1	1	1674.65678600675	529.957364622636	0.315733462267382	1	No
YGR103W	NOP7	352	2	1925.1642809449	798.865629449261	0.426675801600294	1.35137973193022	No
YGR103W	NOP7	704	3	1331.04365470823	571.607162395265	0.441002729254397	1.3967563846018	No
YGR103W	NOP7	1055	4	1403.97855217404	696.701126088051	0.54826207295214	1.73647122802536	No
YGR103W	NOP7	1407	5	2822.90344348592	1942.12472724405	0.613586221640947	1.9433677293328	No
YGR103W	NOP7	1759	6	1837.47156584189	1004.85152338834	0.520136369529498	1.64739070035287	No
YGR104C	SRB5	1	1	647.221483519831	321.187839275812	0.473831997298104	1	No
YGR104C	SRB5	173	2	346.921644562507	227.879852043522	0.71674993946558	1.51266681767514	No
YGR104C	SRB5	346	3	479.763145503365	347.723803941636	0.766329021724712	1.61730112380441	No
YGR104C	SRB5	519	4	201.928601592392	210.445972889458	1.04909210813276	2.21405923220661	No
YGR104C	SRB5	692	5	371.557503793094	346.427485476103	0.989434854833841	2.08815542317914	No
YGR104C	SRB5	865	6	663.466092155148	583.305833112213	0.884239252119627	1.8661450834088	No
YGR105W	VMA21	1	1	2687.71747829206	1647.42962410785	0.560304659292222	1	No
YGR105W	VMA21	35	2	1363.38522261971	916.809079534142	0.663946293550389	1.18497371481631	No
YGR105W	VMA21	70	3	1335.16752822283	940.877597826379	0.747290974202165	1.33372257718889	No
YGR105W	VMA21	105	4	2135.53878589766	1505.0145244336	0.707118173672952	1.26202443964358	No
